8;20;18;2.54;0.07;0.00;V
8;20;19;2.38;0.07;0.00;V
8;20;21;4.63;0.07;0.00;V
8;21;20;4.63;0.07;0.00;I
11;1;2;2.38;0.07;0.00;I
11;1;3;5.64;0.07;0.00;I
11;1;4;7.28;0.07;0.00;I
11;1;5;9.10;0.07;0.00;I
11;1;6;11.22;0.07;0.00;I
11;1;7;7.85;0.07;0.00;I
11;2;1;2.38;0.07;0.00;V
11;2;3;3.41;0.07;0.00;I
11;2;4;5.05;0.07;0.00;I
11;2;5;6.88;0.07;0.00;I
11;2;6;8.99;0.07;0.00;I
11;2;7;5.62;0.07;0.00;I
11;3;1;5.64;0.07;0.00;V
11;3;2;3.41;0.07;0.00;V
11;3;4;2.38;0.07;0.00;I
11;3;5;3.46;0.07;0.00;I
11;3;6;5.58;0.07;0.00;I
11;3;7;2.38;0.07;0.00;I
11;4;1;7.28;0.07;0.00;V
11;4;2;5.05;0.07;0.00;V
11;4;3;2.38;0.07;0.00;V
11;4;5;2.38;0.07;0.00;I
11;4;6;3.94;0.07;0.00;I
11;4;7;2.38;0.07;0.00;I
11;5;1;9.10;0.07;0.00;V
11;5;2;6.88;0.07;0.00;I
11;5;3;3.46;0.07;0.00;V
11;5;4;2.38;0.07;0.00;I
11;5;6;2.38;0.07;0.00;I
11;5;7;2.39;0.07;0.00;I
11;6;1;11.22;0.07;0.00;V
11;6;2;8.99;0.07;0.00;V
11;6;3;5.58;0.07;0.00;V
11;6;4;3.94;0.07;0.00;I
11;6;5;2.38;0.07;0.00;V
11;6;7;4.51;0.07;0.00;I
11;7;1;7.85;0.07;0.00;V
11;7;2;5.62;0.07;0.00;V
11;7;3;2.38;0.07;0.00;V
11;7;4;2.38;0.07;0.00;I
11;7;5;2.39;0.07;0.00;V
11;7;6;4.51;0.07;0.00;V
12;1;8;2.38;0.07;0.00;I
12;1;9;2.52;0.07;0.00;I
12;1;10;3.68;0.07;0.00;I
12;1;11;4.68;0.07;0.00;I
12;1;12;6.00;0.07;0.00;I
12;1;13;7.67;0.07;0.00;I
12;1;14;8.65;0.07;0.00;I
12;8;1;2.38;0.07;0.00;V
12;8;9;2.38;0.07;0.00;I
12;8;10;2.57;0.07;0.00;I
12;8;11;3.56;0.07;0.00;I
12;8;12;4.90;0.07;0.00;I
12;8;13;6.56;0.07;0.00;I
12;8;14;7.54;0.07;0.00;I
12;9;1;2.52;0.07;0.00;V
12;9;8;2.38;0.07;0.00;V
12;9;10;2.38;0.07;0.00;I
12;9;11;2.38;0.07;0.00;I
12;9;12;3.49;0.07;0.00;I
12;9;13;5.15;0.07;0.00;I
12;9;23;6.13;0.07;0.00;I
12;10;1;3.68;0.07;0.00;V
12;10;8;2.57;0.07;0.00;V
12;10;9;2.38;0.07;0.00;V
12;10;11;2.38;0.07;0.00;I
12;10;12;2.38;0.07;0.00;I
12;10;13;3.99;0.07;0.00;I
12;10;14;4.97;0.07;0.00;I
12;11;1;4.68;0.07;0.00;V
12;11;8;3.56;0.07;0.00;V
12;11;9;2.38;0.07;0.00;V
12;11;10;2.38;0.07;0.00;V
12;11;12;2.38;0.07;0.00;I
12;11;13;2.99;0.07;0.00;I
12;11;14;3.97;0.07;0.00;I
12;12;1;6.00;0.07;0.00;V
12;12;8;4.90;0.07;0.00;V
12;12;9;3.49;0.07;0.00;V
12;12;10;2.38;0.07;0.00;V
12;12;11;2.38;0.07;0.00;V
12;12;13;2.38;0.07;0.00;I
12;12;14;2.65;0.07;0.00;I
12;13;1;7.67;0.07;0.00;V
12;13;8;6.56;0.07;0.00;V
12;13;9;5.15;0.07;0.00;V
12;13;10;3.99;0.07;0.00;V
12;13;11;2.99;0.07;0.00;V
12;13;12;2.38;0.07;0.00;V
12;13;14;2.38;0.07;0.00;I
12;14;1;8.65;0.07;0.00;V
12;14;8;7.54;0.07;0.00;V
12;14;9;6.13;0.07;0.00;V
12;14;10;4.97;0.07;0.00;V
12;14;11;3.97;0.07;0.00;V
12;14;12;2.65;0.07;0.00;V
12;14;13;2.38;0.07;0.00;V
13;1;8;2.38;0.07;0.00;I
13;1;9;2.52;0.07;0.00;I
13;1;10;3.68;0.07;0.00;I
13;1;11;4.68;0.07;0.00;I
13;1;13;9.48;0.07;0.00;I
13;1;14;10.46;0.07;0.00;I
13;1;15;7.77;0.07;0.00;I
13;8;1;2.38;0.07;0.00;I
13;8;9;2.38;0.07;0.00;I
13;8;10;2.57;0.07;0.00;I
13;8;11;3.57;0.07;0.00;I
13;8;13;8.38;0.07;0.00;I
13;8;14;9.36;0.07;0.00;I
13;8;15;6.66;0.07;0.00;I
13;9;1;2.52;0.07;0.00;V
13;9;8;2.38;0.07;0.00;V
13;9;10;2.38;0.07;0.00;I
13;9;11;2.38;0.07;0.00;I
13;9;13;6.98;0.07;0.00;I
13;9;14;7.96;0.07;0.00;I
13;9;15;5.26;0.07;0.00;I
13;10;1;3.68;0.07;0.00;V
13;10;8;2.57;0.07;0.00;V
13;10;9;2.38;0.07;0.00;V
13;10;11;2.38;0.07;0.00;I
13;10;13;5.81;0.07;0.00;I
13;10;14;6.79;0.07;0.00;I
13;10;15;4.09;0.07;0.00;I
13;11;1;4.68;0.07;0.00;V
13;11;8;3.57;0.07;0.00;V
13;11;9;2.38;0.07;0.00;V
13;11;10;2.38;0.07;0.00;V
13;11;13;4.80;0.07;0.00;I
13;11;14;5.78;0.07;0.00;I
13;11;15;3.08;0.07;0.00;I
13;13;1;9.48;0.07;0.00;V
13;13;8;8.38;0.07;0.00;V
13;13;9;6.98;0.07;0.00;V
13;13;10;5.81;0.07;0.00;V
13;13;11;4.80;0.07;0.00;V
13;13;14;2.38;0.07;0.00;I
13;13;15;2.38;0.07;0.00;V
13;14;1;10.46;0.07;0.00;V
13;14;8;9.36;0.07;0.00;V
13;14;9;7.96;0.07;0.00;V
13;14;10;6.79;0.07;0.00;V
13;14;11;5.78;0.07;0.00;V
13;14;13;2.38;0.07;0.00;V
13;14;15;2.70;0.07;0.00;V
13;15;1;7.77;0.07;0.00;V
13;15;8;6.66;0.07;0.00;V
13;15;9;5.26;0.07;0.00;V
13;15;10;4.09;0.07;0.00;V
13;15;11;3.08;0.07;0.00;V
13;15;13;2.38;0.07;0.00;I
13;15;14;2.70;0.07;0.00;I
21;1;8;2.38;0.07;0.00;I
21;1;9;2.52;0.07;0.00;I
21;1;10;3.68;0.07;0.00;I
21;1;11;4.68;0.07;0.00;I
21;1;15;7.77;0.07;0.00;I
21;8;1;2.38;0.07;0.00;V
21;8;9;2.38;0.07;0.00;I
21;8;10;2.57;0.07;0.00;I
21;8;11;3.57;0.07;0.00;I
21;8;15;6.66;0.07;0.00;I
21;9;1;2.52;0.07;0.00;V
21;9;8;2.38;0.07;0.00;V
21;9;10;2.38;0.07;0.00;I
21;9;11;2.38;0.07;0.00;I
21;9;15;5.26;0.07;0.00;I
21;10;1;3.68;0.07;0.00;V
21;10;8;2.57;0.07;0.00;V
21;10;9;2.38;0.07;0.00;V
21;10;11;2.38;0.07;0.00;I
21;10;15;4.09;0.07;0.00;I
21;11;1;4.68;0.07;0.00;V
21;11;8;3.57;0.07;0.00;V
21;11;9;2.38;0.07;0.00;V
21;11;10;2.38;0.07;0.00;V
21;11;15;3.08;0.07;0.00;V
21;15;1;7.77;0.07;0.00;V
21;15;8;6.66;0.07;0.00;V
21;15;9;5.26;0.07;0.00;V
21;15;10;4.09;0.07;0.00;V
21;15;11;3.08;0.07;0.00;I
22;15;22;2.75;0.00;0.00;I
22;15;23;3.10;0.00;0.00;I
22;15;24;5.10;0.00;0.00;I
22;15;25;6.20;0.00;0.00;I
22;15;26;8.60;0.00;0.00;I
22;15;27;9.40;0.00;0.00;I
22;15;28;11.50;0.00;0.00;I
22;16;28;6.40;0.00;0.00;I
22;22;15;2.75;0.00;0.00;V
22;22;23;2.75;0.00;0.00;I
22;22;24;3.20;0.00;0.00;I
22;22;25;4.20;0.00;0.00;I
22;22;26;6.60;0.00;0.00;I
22;22;27;7.40;0.00;0.00;I
22;22;28;9.55;0.00;0.00;I
22;23;15;3.10;0.00;0.00;V
22;23;22;2.75;0.00;0.00;V
22;23;24;2.75;0.00;0.00;I
22;23;25;3.05;0.00;0.00;I
22;23;26;5.45;0.00;0.00;I
22;23;27;6.30;0.00;0.00;I
22;23;28;8.40;0.00;0.00;I
22;24;15;5.10;0.00;0.00;V
22;24;22;3.20;0.00;0.00;V
22;24;23;2.75;0.00;0.00;V
22;24;25;2.75;0.00;0.00;I
22;24;26;3.45;0.00;0.00;I
22;24;27;4.30;0.00;0.00;I
22;25;15;6.20;0.00;0.00;V
22;25;22;4.20;0.00;0.00;V
22;25;23;3.05;0.00;0.00;V
22;25;24;2.75;0.00;0.00;V
22;25;26;2.75;0.00;0.00;I
22;25;27;3.25;0.00;0.00;I
22;25;28;5.30;0.00;0.00;I
22;26;15;8.60;0.00;0.00;V
22;26;22;6.60;0.00;0.00;V
22;26;23;5.45;0.00;0.00;V
22;26;24;3.45;0.00;0.00;V
22;26;25;2.75;0.00;0.00;V
22;26;27;2.75;0.00;0.00;I
22;26;28;2.90;0.00;0.00;I
22;27;15;9.40;0.00;0.00;V
22;27;22;7.40;0.00;0.00;V
22;27;23;6.30;0.00;0.00;V
22;27;24;4.30;0.00;0.00;V
22;27;25;3.25;0.00;0.00;V
22;27;26;2.75;0.00;0.00;V
22;27;28;2.75;0.00;0.00;I
22;28;15;11.50;0.00;0.00;V
22;28;22;9.55;0.00;0.00;V
22;28;23;8.40;0.00;0.00;V
22;28;24;6.40;0.00;0.00;V
22;28;25;6.30;0.00;0.00;V
22;28;26;2.90;0.00;0.00;V
22;28;27;2.75;0.00;0.00;V
